sp_id,product_id,seller_id,title,content,rating,customer_id,created_at
59357710,125240682,1,Cực kì hài lòng,"Sản phẩm: Nước xả vải Downy hương nắng mai có hương thơm tươi mát giúp đánh tan những mùi khó chịu trên quần áo, lưu lại hương thơm trên từng thớ vải.
Mùi hương độc đáo chứa những tinh thể hương giúp lưu lại trên quần áo lâu hơn, cho mình thoải mái hoạt động suốt cả ngày mà không sợ ám mùi mồ hôi, bụi bẩn, mất tự tin.
Dung tích vừa phải, dạng túi tiện lợi, nhẹ nhàng, giá cả cũng OK. Sản phẩm làm hài lòng mọi người.",5,7782188,1624354823
59357710,125240682,1,Cực kì hài lòng,"Đã mua ở tiki , bây giờ lại mua tiếp , sp dành cho da nhạy cảm rất thích , an toàn , thơm",5,13822224,1630639560
59357710,125240682,1,Cực kì hài lòng,y hình ảnh,5,17889859,1634882934
59357710,125240682,1,Cực kì hài lòng,Yêu thương,5,19716948,1628747608
59357710,125240682,1,Cực kì hài lòng,Giao hàng siêu nhanh đóng gói cẩn thận hộp bên ngoài hơi bẹp,5,22534505,1669423271
59357710,125240682,1,Cực kì hài lòng,"- Đóng gói chắc chắn. Mua dịp sale, còn được tặng 2 cái tô nữa.
- Nước xả thơmmmmm, mùi ngọt thoang thoảng, phơi trong nhà là khỏi cần xịt thơm phòng nữa. Ước gì có nước hoa mùi này 🤤😍🌸🍓",5,18385791,1654701589
59357710,125240682,1,Cực kì hài lòng,Quá ok,5,18275051,1623201915
59357710,125240682,1,Cực kì hài lòng,,5,15229604,1622093684
59357710,125240682,1,Cực kì hài lòng,"Mùi rất thơm, lưu hương lâu,xài rất tốt, sẽ ủng hộ shop tiếp",5,7735883,1727966214
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh chóng, 
Gói bọc chắc chắn cẩn thận. 
Quan trọng nhất là giá rẻ hơn ngoài siêu thị hoặc ch tạp hóa mà được giao đến tận nhà.",5,5678,1638257719
59357710,125240682,1,Cực kì hài lòng,"Mình rất thích sử dụng nước xả vải Downy, đặc biệt là Downy Huyền bí, mùi thơm ngọt ngào và lưu hương rất lâu.",5,387532,1655604596
59357710,125240682,1,Cực kì hài lòng,"sản phẩm Đúng như quảng cáo.giao hàng nhanh. 
đúng số lượng",5,9060474,1649996573
59357710,125240682,1,Cực kì hài lòng,Tot,5,7944106,1610415651
59357710,125240682,1,Cực kì hài lòng,Săn deal được giá siêu rẻ. Mùi này thơm dã man. Tiki có freeship mà giao hàng nhanh nữa. Cho 10* lun nhaaaa,5,12778878,1624354881
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,18569516,1659107784
59357710,125240682,1,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt. Sẽ mua thêm nhiều sản phẩm của shop để ủng hộ.",5,18569516,1659107793
59357710,125240682,1,Cực kì hài lòng,,5,11830712,1611136621
59357710,125240682,1,Cực kì hài lòng,"Mua đúng lúc sales nên rẻ, ship trong 2h, sản phẩm hạn còn dài",5,6106142,1609960652
59357710,125240682,1,Cực kì hài lòng,Rất thơm và tốt nữa giá rẻ hơn ngoài nhiều,5,14353854,1616592733
59357710,125240682,1,Cực kì hài lòng,Giá rẻ. Giao nhanh. Mùi rất thơm. Ủng hộ tiki,5,522878,1654687118
59357710,125240682,1,Cực kì hài lòng,Vừa nhận hàng xong là mang đồ ra thử ngay. Mùi hương hoa rất thơm và dễ chịu. Hi vọng là mùi hương sẽ bám lâu. và quan trọng là sản phẩm phù hợp khi phơi trong nhà. Mình đang đợi sản phẩm khô để có thể cảm nhận rõ hơn.,5,59691,1612086657
